lead_id,lead_need,lead_owner,lead_budget,lead_source,lead_industry,lead_location,lead_authority,lead_companysize,lead_last_contacted,lead_conversion_history,lead_score,Converted,lead_interactions,lead_behavior_score,lead_engagemen_tscore,lead_conversion_outcome,lead_conversion_attempts
26,Standard,AE 4,Medium,Outbound,Retail,EMEA,Decision Maker,Small Business,2023-04-01,Successful,65,1,8,54,67,1,1
26,Standard,AE 5,Medium,Outbound,Technology,EMEA,Decision Maker,Small Business,2023-03-15,Failed,80,1,14,70,62,0,1
26,Standard,AE 6,Medium,Inbound,Finance,EMEA,Influencer,Enterprise,2023-04-15,"Successful, Failed",52,1,9,49,59,1,1
26,Standard,AE 1,High,Outbound,Technology,AMER,Decision Maker,Small Business,2023-03-01,Failed,65,1,9,55,48,0,3
26,Urgent,AE 5,Low,Inbound,Retail,APAC,Decision Maker,Mid-Market,2023-02-01,Successful,17,0,10,63,49,1,3
26,Urgent,AE 3,High,Inbound,Technology,EMEA,Decision Maker,Mid-Market,2022-09-01,Successful,79,1,11,65,68,0,1
26,Critical,AE 6,Low,Outbound,Healthcare,APAC,Recommender,Mid-Market,2022-03-01,Successful,75,1,13,72,55,0,2
26,Urgent,AE 11,High,Inbound,Technology,AMER,Decision Maker,Enterprise,2023-03-01,Failed,75,1,13,69,78,0,2
26,Urgent,AE 3,High,Inbound,Technology,EMEA,Decision Maker,Enterprise,2022-05-01,Failed,65,1,13,58,75,0,3
26,Standard,AE 8,Medium,Inbound,Retail,EMEA,Decision Maker,Small Business,2022-08-15,Failed,60,1,10,53,50,0,2
26,Urgent,AE 6,High,Inbound,Technology,EMEA,Decision Maker,Enterprise,2022-09-01,Successful,25,0,13,72,55,0,1
26,Urgent,AE 8,High,Inbound,Technology,EMEA,Decision Maker,Enterprise,2022-09-01,Successful,75,1,15,62,75,0,2
26,Urgent,AE 1,Medium,Employee Referral,Retail,AMER,Decision Maker,Small Business,2023-03-01,Failed,75,1,9,70,75,0,1
26,Standard,AE 6,Medium,Partner Referral,Retail,APAC,Decision Maker,Small Business,2023-03-15,Failed,36,0,10,58,73,1,2
26,Urgent,AE 6,High,Inbound,Technology,APAC,Decision Maker,Enterprise,2023-03-15,Successful,50,0,14,70,68,1,2
26,Urgent,AE 4,High,Inbound,Technology,Other,Decision Maker,Enterprise,2023-07-01,Failed,75,1,12,58,65,0,1
26,Urgent,AE 6,Medium,Inbound,Retail,AMER,Decision Maker,Small Business,2022-05-15,Successful,40,0,10,55,55,1,2
26,Standard,AE 4,Medium,Inbound,Finance,AMER,Influencer,Small Business,2022-06-15,Failed,33,0,10,68,50,1,1
26,Critical,AE 3,Low,Inbound,Healthcare,EMEA,Recommender,Mid-Market,2023-04-01,Failed,60,1,13,54,77,1,2
26,Critical,AE 5,Medium,Outbound,Finance,APAC,Decision Maker,Mid-Market,2022-11-01,Failed,65,1,10,59,55,1,1
26,Standard,AE 4,Medium,Inbound,Finance,EMEA,Influencer,Small Business,2023-03-15,Failed,70,1,9,55,50,1,2
26,Standard,AE 11,High,Inbound,Healthcare,EMEA,Decision Maker,Enterprise,2022-03-15,Failed,65,1,9,45,68,0,2
26,Standard,AE 8,Medium,Inbound,Finance,AMER,Influencer,Small Business,2022-07-15,Successful,47,0,10,55,68,0,1
26,Standard,AE 6,Medium,Inbound,Technology,APAC,Decision Maker,Small Business,2022-11-01,Successful,13,0,10,45,55,1,2
26,Urgent,AE 7,High,Inbound,Retail,EMEA,Recommender,Enterprise,2023-02-01,Failed,65,1,10,63,77,1,2
26,Urgent,AE 8,Medium,Outbound,Retail,AMER,Decision Maker,Small Business,2022-03-15,Successful,53,1,12,58,75,0,1
26,Standard,AE 6,Medium,Inbound,Technology,EMEA,Influencer,Small Business,2023-03-15,Failed,56,1,11,58,49,0,1
26,Urgent,AE 5,High,Employee Referral,Technology,APAC,Decision Maker,Enterprise,2022-08-15,Successful,60,1,14,58,75,0,2
26,Standard,AE 2,High,Inbound,Retail,AMER,Decision Maker,Small Business,2023-08-15,Successful,65,1,10,70,62,0,2
26,Standard,AE 6,Medium,Inbound,Retail,AMER,Decision Maker,Small Business,2023-06-15,Failed,65,1,10,51,50,0,1
26,Standard,AE 2,Medium,Inbound,Technology,EMEA,Decision Maker,Small Business,2022-11-15,Successful,60,1,10,71,49,1,2
26,Urgent,AE 5,Medium,Partner Referral,Technology,EMEA,Decision Maker,Mid-Market,2023-06-01,Failed,70,1,10,68,62,0,2
26,Standard,AE 6,High,Inbound,Technology,Other,Decision Maker,Small Business,2022-07-15,Failed,26,0,10,52,70,0,2
26,Urgent,AE 5,Medium,Inbound,Healthcare,EMEA,Decision Maker,Small Business,2022-07-01,Successful,67,1,10,61,61,1,2
26,Urgent,AE 5,High,Inbound,Healthcare,Other,Decision Maker,Small Business,2023-08-01,"Successful, Failed",56,1,13,71,50,0,2
26,Standard,AE 7,Medium,Inbound,Finance,APAC,Influencer,Small Business,2022-10-15,Successful,75,1,11,64,52,0,1
26,Urgent,AE 5,High,Inbound,Technology,AMER,Decision Maker,Enterprise,2022-07-01,Failed,53,1,15,74,76,1,3
26,Standard,AE 6,Medium,Inbound,Finance,APAC,Influencer,Small Business,2023-03-15,Successful,25,0,9,58,68,0,1
26,Urgent,AE 5,High,Inbound,Retail,APAC,Decision Maker,Enterprise,2023-03-15,Failed,70,1,11,55,73,0,2
26,Standard,AE 11,High,Inbound,Technology,APAC,Decision Maker,Small Business,2022-10-15,Successful,60,1,9,52,55,0,1
26,Urgent,AE 6,Medium,Inbound,Finance,EMEA,Influencer,Small Business,2022-05-01,Failed,80,1,10,74,69,0,2
26,Urgent,AE 4,Medium,Inbound,Retail,APAC,Decision Maker,Enterprise,2022-02-01,Successful,51,1,10,58,55,0,2
26,Standard,AE 4,Medium,Outbound,Finance,Other,Decision Maker,Small Business,2023-07-15,Failed,74,1,10,50,73,0,1
26,Standard,AE 6,Medium,Inbound,Retail,EMEA,Recommender,Small Business,2022-08-15,Failed,80,1,11,56,68,0,1
26,Standard,AE 2,Medium,Inbound,Finance,APAC,Decision Maker,Small Business,2022-05-01,Successful,60,1,10,45,68,1,2
26,Urgent,AE 2,Medium,Inbound,Healthcare,EMEA,Recommender,Enterprise,2022-03-01,Failed,70,1,10,49,75,1,2
26,Standard,AE 5,Medium,Inbound,Finance,EMEA,Influencer,Small Business,2022-09-15,Failed,60,1,12,55,68,0,1
26,Urgent,AE 6,Medium,Outbound,Finance,APAC,Decision Maker,Small Business,2023-03-01,Successful,90,1,13,52,75,1,2
26,Standard,AE 7,Medium,Inbound,Finance,EMEA,Influencer,Small Business,2022-09-15,Successful,57,1,10,50,48,1,1
26,Standard,AE 6,Medium,Inbound,Retail,EMEA,Decision Maker,Small Business,2023-02-01,Failed,65,1,10,50,55,0,1
26,Standard,AE 6,Medium,Inbound,Healthcare,EMEA,Decision Maker,Enterprise,2023-02-01,Failed,65,1,9,55,77,0,2
26,Standard,AE 6,Medium,Inbound,Finance,APAC,Recommender,Small Business,2022-12-15,Failed,52,1,10,55,51,0,2
26,Standard,AE 5,High,Inbound,Finance,EMEA,Decision Maker,Small Business,2022-07-01,Successful,60,1,10,70,60,1,2
26,Urgent,AE 6,Medium,Inbound,Healthcare,EMEA,Influencer,Small Business,2022-05-01,Failed,71,1,10,47,60,0,2
26,Urgent,AE 7,High,Inbound,Technology,EMEA,Decision Maker,Enterprise,2022-12-15,Successful,85,1,9,68,62,0,2
26,Standard,AE 4,Medium,Inbound,Healthcare,AMER,Decision Maker,Small Business,2023-02-01,Successful,60,1,10,62,55,1,1
26,Urgent,AE 6,Medium,Outbound,Technology,EMEA,Decision Maker,Small Business,2022-05-15,Failed,65,1,11,61,76,0,2
26,Standard,AE 4,Medium,Inbound,Finance,APAC,Decision Maker,Small Business,2023-04-15,"Successful, Failed",32,0,9,58,64,1,1
26,Standard,AE 4,High,Outbound,Technology,EMEA,Influencer,Small Business,2023-03-15,Failed,81,1,11,50,66,1,1
26,Urgent,AE 8,Medium,Inbound,Retail,APAC,Decision Maker,Small Business,2022-10-15,Failed,60,1,11,68,48,0,1
26,Standard,AE 6,Medium,Inbound,Finance,EMEA,Recommender,Small Business,2022-11-15,Successful,60,1,13,69,58,1,2
26,Standard,AE 4,High,Outbound,Technology,AMER,Decision Maker,Enterprise,2023-08-15,Failed,50,0,13,55,75,0,2
26,Standard,AE 8,Medium,Inbound,Retail,EMEA,Decision Maker,Small Business,2023-06-15,Failed,13,0,9,45,55,0,2
26,Urgent,AE 6,High,Inbound,Technology,EMEA,Decision Maker,Enterprise,2022-07-15,Failed,75,1,12,71,69,0,1
26,Standard,AE 6,Medium,Inbound,Retail,APAC,Influencer,Small Business,2022-10-15,Failed,60,1,10,63,63,0,2
26,Standard,AE 8,High,Inbound,Finance,EMEA,Decision Maker,Enterprise,2022-11-15,Failed,63,1,11,61,52,0,1
26,Standard,AE 6,High,Inbound,Technology,APAC,Decision Maker,Small Business,2023-07-15,Failed,50,0,13,55,52,0,1
26,Urgent,AE 4,High,Employee Referral,Finance,EMEA,Decision Maker,Small Business,2023-07-01,Failed,70,1,14,72,68,0,2
26,Urgent,AE 5,High,Inbound,Technology,EMEA,Decision Maker,Enterprise,2022-08-15,Failed,75,1,11,54,60,0,1
26,Standard,AE 11,Medium,Inbound,Finance,EMEA,Decision Maker,Small Business,2022-04-15,Successful,27,0,9,55,55,0,1
26,Standard,AE 5,High,Inbound,Technology,EMEA,Decision Maker,Enterprise,2023-05-01,Successful,75,1,11,72,73,0,1
26,Standard,AE 5,High,Inbound,Healthcare,APAC,Influencer,Small Business,2023-03-01,Successful,60,1,8,54,69,1,1
26,Urgent,AE 11,High,Inbound,Technology,EMEA,Decision Maker,Enterprise,2022-02-01,Failed,60,1,12,59,73,1,2
26,Critical,AE 2,Low,Inbound,Healthcare,EMEA,Decision Maker,Mid-Market,2023-07-01,Successful,75,1,14,58,75,1,1
26,Standard,AE 6,Medium,Inbound,Finance,APAC,Influencer,Small Business,2022-09-15,Successful,10,0,9,64,67,0,1
26,Standard,AE 1,High,Outbound,Retail,EMEA,Decision Maker,Small Business,2022-03-01,"Successful, Failed",16,0,12,45,61,0,2
26,Critical,AE 4,High,Outbound,Technology,APAC,Influencer,Small Business,2022-12-15,Failed,65,1,13,58,58,0,2
26,Urgent,AE 5,Medium,Inbound,Finance,APAC,Influencer,Small Business,2023-04-01,Successful,75,1,13,70,55,1,1
26,Standard,AE 6,Medium,Inbound,Retail,APAC,Decision Maker,Small Business,2023-03-15,Failed,25,0,13,69,50,1,1
26,Standard,AE 6,Medium,Inbound,Retail,AMER,Influencer,Small Business,2022-07-15,Failed,62,1,8,45,73,0,1
26,Urgent,AE 11,Medium,Inbound,Finance,EMEA,Influencer,Small Business,2022-02-15,Successful,30,0,10,68,62,0,2
26,Standard,AE 5,Medium,Inbound,Finance,APAC,Influencer,Small Business,2022-11-15,Successful,65,1,11,59,70,0,1
26,Urgent,AE9,Medium,Partner Referral,Healthcare,APAC,Recommender,Mid-Market,2023-01-01,"Successful, Failed",60,1,12,76,74,0,1
26,Urgent,AE 4,High,Inbound,Technology,AMER,Decision Maker,Small Business,2023-08-15,Failed,72,1,8,71,56,0,2
26,Urgent,AE 3,Low,Inbound,Healthcare,AMER,Recommender,Mid-Market,2022-06-15,Successful,70,1,13,64,58,1,1
26,Critical,AE 4,Medium,Partner Referral,Technology,EMEA,Decision Maker,Mid-Market,2022-03-01,Failed,72,1,14,50,57,0,2
26,Standard,AE 6,Medium,Outbound,Healthcare,AMER,Decision Maker,Small Business,2023-06-15,Successful,70,1,14,58,55,0,2
26,Critical,AE 1,Medium,Partner Referral,Healthcare,APAC,Influencer,Mid-Market,2023-04-15,Successful,60,1,14,50,66,1,3
26,Standard,AE 3,Medium,Inbound,Retail,APAC,Decision Maker,Small Business,2022-08-15,Failed,60,1,11,55,68,0,2
26,Standard,AE 4,Medium,Inbound,Retail,EMEA,Decision Maker,Small Business,2022-07-15,Failed,71,1,15,71,70,0,2
26,Urgent,AE 7,High,Inbound,Technology,Other,Decision Maker,Enterprise,2022-05-01,Failed,28,0,15,60,78,0,2
26,Urgent,AE 6,High,Inbound,Retail,APAC,Decision Maker,Enterprise,2023-07-01,Failed,65,1,13,74,68,0,2
26,Urgent,AE 4,Medium,Inbound,Finance,AMER,Influencer,Small Business,2022-07-15,Failed,51,1,13,58,58,1,1
26,Urgent,AE 8,High,Inbound,Retail,APAC,Influencer,Small Business,2022-05-15,Failed,66,1,11,59,72,0,1
26,Standard,AE 1,Medium,Inbound,Technology,Other,Decision Maker,Small Business,2022-10-15,Successful,70,1,13,55,50,0,2
26,Critical,AE 6,Low,Inbound,Healthcare,AMER,Recommender,Mid-Market,2023-03-01,Successful,63,1,15,69,63,1,2
26,Standard,AE 7,Medium,Inbound,Retail,AMER,Decision Maker,Small Business,2022-10-15,Failed,10,0,10,50,78,0,1
26,Standard,AE 2,High,Inbound,Technology,APAC,Decision Maker,Small Business,2022-12-15,Successful,32,0,10,50,55,1,2
26,Standard,AE 4,Medium,Inbound,Retail,APAC,Decision Maker,Small Business,2023-02-01,Failed,56,1,10,48,49,0,2
26,Urgent,AE 6,High,Inbound,Technology,APAC,Decision Maker,Enterprise,2023-02-15,Failed,30,0,12,68,55,0,1
26,Standard,AE 6,Low,Inbound,Finance,AMER,Influencer,Small Business,2022-02-01,"Successful, Failed",41,0,10,55,72,1,1
26,Standard,AE 8,High,Inbound,Technology,EMEA,Decision Maker,Enterprise,2022-07-15,Failed,63,1,13,70,65,0,2
26,Standard,AE 4,Medium,Inbound,Finance,AMER,Influencer,Small Business,2022-06-15,"Successful, Failed",70,1,12,65,56,1,1
26,Critical,AE 6,High,Inbound,Healthcare,EMEA,Decision Maker,Enterprise,2023-03-01,Failed,85,1,10,55,75,0,2
26,Standard,AE 5,High,Inbound,Healthcare,EMEA,Influencer,Small Business,2023-08-01,Failed,79,1,15,56,68,0,2
26,Standard,AE 6,Medium,Inbound,Retail,AMER,Decision Maker,Small Business,2023-02-01,Failed,27,0,10,49,68,0,2
26,Critical,AE 6,Medium,Inbound,Finance,EMEA,Recommender,Small Business,2022-06-01,Failed,65,1,11,72,64,0,2
26,Urgent,AE 5,High,Inbound,Technology,APAC,Decision Maker,Enterprise,2023-07-01,"Successful, Failed",60,1,12,70,65,1,3
26,Standard,AE 6,Low,Inbound,Retail,EMEA,Decision Maker,Small Business,2023-02-15,Failed,29,0,8,48,54,0,3
26,Standard,AE 5,High,Inbound,Technology,AMER,Decision Maker,Enterprise,2023-07-15,Successful,70,1,13,63,67,0,1
26,Standard,AE 4,Medium,Inbound,Finance,APAC,Recommender,Small Business,2022-02-15,"Successful, Failed",60,1,10,55,55,0,2
26,Standard,AE 6,Medium,Inbound,Retail,EMEA,Decision Maker,Enterprise,2022-05-01,Failed,60,1,13,58,74,0,2
26,Urgent,AE 6,Medium,Inbound,Retail,APAC,Decision Maker,Small Business,2023-02-15,Successful,56,1,8,50,58,1,2
26,Urgent,AE 6,High,Inbound,Healthcare,APAC,Influencer,Enterprise,2023-05-01,Successful,60,1,12,69,68,1,2
26,Urgent,AE 5,High,Inbound,Technology,APAC,Decision Maker,Enterprise,2023-01-01,Failed,60,1,13,71,59,0,2
26,Standard,AE 6,Medium,Inbound,Finance,APAC,Influencer,Small Business,2022-10-15,Successful,60,1,13,51,55,1,1
26,Standard,AE 6,Medium,Inbound,Retail,APAC,Decision Maker,Small Business,2023-02-01,Successful,65,1,8,49,49,1,2
26,Urgent,AE 8,Medium,Inbound,Technology,APAC,Decision Maker,Small Business,2023-06-01,Successful,17,0,11,71,55,1,2
26,Standard,AE 5,Medium,Inbound,Retail,APAC,Decision Maker,Enterprise,2023-06-15,Failed,26,0,10,56,48,0,2
26,Standard,AE 6,High,Inbound,Technology,APAC,Decision Maker,Enterprise,2022-09-15,Successful,55,1,10,68,73,0,2
26,Urgent,AE 3,Medium,Partner Referral,Technology,EMEA,Decision Maker,Enterprise,2022-09-01,Failed,56,1,10,55,55,1,2
26,Urgent,AE 5,High,Inbound,Retail,AMER,Decision Maker,Enterprise,2022-09-15,"Successful, Failed",67,1,11,58,58,1,2
26,Standard,AE 7,Medium,Inbound,Technology,EMEA,Decision Maker,Small Business,2023-06-01,Successful,44,0,12,46,55,1,2
26,Urgent,AE 5,High,Inbound,Healthcare,EMEA,Recommender,Enterprise,2022-10-01,Failed,60,1,14,67,68,0,2
26,Urgent,AE 6,High,Inbound,Healthcare,EMEA,Recommender,Enterprise,2023-01-01,Successful,66,1,10,72,55,0,2
26,Urgent,AE 11,High,Inbound,Technology,AMER,Decision Maker,Enterprise,2022-03-15,Failed,70,1,15,59,68,0,3
26,Standard,AE 4,Low,Inbound,Finance,EMEA,Decision Maker,Small Business,2023-06-15,Failed,60,1,13,60,52,0,2
26,Critical,AE 1,Low,Drift,Healthcare,EMEA,Recommender,Mid-Market,2022-12-01,Failed,46,0,11,59,59,1,3
26,Urgent,AE 1,Medium,Inbound,Technology,APAC,Decision Maker,Small Business,2023-02-15,Failed,59,1,10,55,68,0,2
26,Standard,AE 6,Low,Inbound,Healthcare,EMEA,Decision Maker,Enterprise,2022-08-15,Successful,45,0,10,50,57,1,2
26,Critical,AE 1,Medium,Inbound,Retail,AMER,Decision Maker,Enterprise,2022-06-15,Successful,36,0,9,72,66,0,3
26,Standard,AE 5,Medium,Inbound,Finance,AMER,Influencer,Small Business,2022-07-01,Failed,61,1,12,56,60,0,1
26,Urgent,AE 6,High,Inbound,Finance,EMEA,Decision Maker,Small Business,2023-03-01,Failed,75,1,10,69,75,0,2
26,Urgent,AE 5,High,Inbound,Finance,EMEA,Recommender,Enterprise,2023-07-15,Successful,60,1,13,70,59,1,1
26,Standard,AE 6,Medium,Inbound,Technology,AMER,Influencer,Enterprise,2023-05-15,Failed,70,1,10,70,61,0,2
26,Urgent,AE 3,High,Inbound,Technology,APAC,Decision Maker,Enterprise,2022-05-01,Failed,65,1,11,63,68,0,2
26,Standard,AE 6,Medium,Inbound,Retail,EMEA,Influencer,Small Business,2022-03-15,Successful,69,1,11,55,55,0,2
26,Standard,AE 4,Medium,Outbound,Retail,AMER,Decision Maker,Small Business,2022-11-15,"Successful, Failed",30,0,9,58,50,1,3
26,Standard,AE 2,Medium,Inbound,Finance,APAC,Influencer,Small Business,2022-08-15,Failed,10,0,10,49,62,0,1
26,Standard,AE 6,Medium,Inbound,Retail,AMER,Decision Maker,Small Business,2022-08-15,Failed,69,1,10,48,52,0,2
26,Standard,AE 6,Medium,Inbound,Retail,EMEA,Decision Maker,Small Business,2023-06-15,Failed,18,0,10,50,48,0,2
26,Standard,AE 6,Low,Inbound,Healthcare,AMER,Decision Maker,Mid-Market,2022-12-01,Successful,22,0,10,58,71,1,3
26,Urgent,AE 6,High,Inbound,Technology,APAC,Decision Maker,Enterprise,2023-02-01,Failed,69,1,10,72,68,0,2
26,Urgent,AE 8,High,Inbound,Healthcare,APAC,Decision Maker,Small Business,2023-06-15,Failed,20,0,11,55,73,1,2
26,Standard,AE 4,Medium,Inbound,Finance,AMER,Influencer,Small Business,2022-05-15,"Successful, Failed",60,1,11,58,66,1,2
26,Urgent,AE 5,High,Inbound,Technology,EMEA,Decision Maker,Enterprise,2022-09-01,Failed,75,1,10,72,68,1,2
26,Standard,AE 5,Medium,Inbound,Retail,APAC,Influencer,Small Business,2023-03-15,Successful,65,1,9,67,51,0,1
26,Urgent,AE 1,Medium,Customer Referral,Healthcare,APAC,Decision Maker,Small Business,2022-10-15,Successful,47,0,9,59,68,0,2
26,Standard,AE 6,Medium,Outbound,Finance,APAC,Influencer,Small Business,2023-02-01,Failed,28,0,10,55,58,0,2
26,Standard,AE 6,Medium,Inbound,Finance,EMEA,Decision Maker,Small Business,2023-02-01,Failed,25,0,9,48,50,0,2
26,Critical,AE 7,Medium,Inbound,Technology,APAC,Recommender,Mid-Market,2023-01-15,Failed,88,1,11,68,69,1,1
26,Standard,AE 4,Medium,Inbound,Finance,EMEA,Influencer,Small Business,2022-11-15,Successful,62,1,13,72,55,0,2
26,Standard,AE 6,Medium,Inbound,Retail,EMEA,Recommender,Small Business,2022-03-15,"Successful, Failed",55,1,10,57,55,1,2
26,Urgent,AE 6,Medium,Inbound,Healthcare,APAC,Decision Maker,Enterprise,2022-03-15,Failed,66,1,13,70,60,0,2
26,Standard,AE 6,High,Inbound,Finance,APAC,Recommender,Mid-Market,2023-03-01,Successful,87,1,13,55,70,0,2
26,Standard,AE 6,Medium,Inbound,Healthcare,APAC,Influencer,Mid-Market,2022-01-01,Successful,65,1,11,68,60,1,2
26,Urgent,AE 11,High,Inbound,Healthcare,APAC,Influencer,Small Business,2022-08-01,Successful,70,1,12,68,65,1,2
26,Standard,AE 6,Medium,Inbound,Technology,EMEA,Decision Maker,Small Business,2022-09-15,Successful,84,1,10,67,48,0,2
26,Urgent,AE 3,High,Inbound,Healthcare,APAC,Decision Maker,Enterprise,2023-08-01,Successful,75,1,12,72,70,1,2
26,Standard,AE 7,Medium,Inbound,Technology,AMER,Decision Maker,Enterprise,2022-08-15,Failed,37,0,10,65,63,0,3
26,Critical,AE 6,Medium,Inbound,Technology,APAC,Decision Maker,Mid-Market,2022-06-01,Successful,30,0,11,70,55,1,2
26,Standard,AE 4,Medium,Inbound,Finance,EMEA,Influencer,Small Business,2022-09-15,Failed,38,0,12,51,48,0,1
26,Urgent,AE 6,Low,Inbound,Healthcare,APAC,Decision Maker,Mid-Market,2022-08-01,Successful,70,1,10,57,74,1,2
26,Standard,AE 4,Medium,Inbound,Finance,EMEA,Influencer,Small Business,2023-05-15,Failed,60,1,10,55,70,0,1
26,Standard,AE 4,Medium,Inbound,Healthcare,APAC,Recommender,Mid-Market,2023-02-01,Successful,70,1,11,70,75,0,1
26,Urgent,AE 5,High,Inbound,Technology,APAC,Influencer,Enterprise,2023-05-01,Failed,75,1,10,55,59,1,2
26,Critical,AE 6,High,Inbound,Finance,EMEA,Decision Maker,Mid-Market,2023-07-01,Failed,60,1,12,72,67,0,2
26,Standard,AE 6,Medium,Inbound,Retail,AMER,Decision Maker,Small Business,2022-08-15,Failed,60,1,9,50,48,0,2
26,Urgent,AE 6,High,Outbound,Finance,APAC,Decision Maker,Enterprise,2022-05-01,Failed,59,1,14,70,78,0,2
26,Urgent,AE 6,Medium,Inbound,Retail,EMEA,Decision Maker,Small Business,2023-05-15,"Successful, Failed",33,0,8,50,50,0,2
26,Standard,AE 4,Medium,Inbound,Retail,APAC,Decision Maker,Small Business,2023-06-15,Failed,30,0,14,66,75,1,2
26,Urgent,AE 5,High,Inbound,Technology,EMEA,Decision Maker,Enterprise,2022-10-01,Successful,85,1,12,73,70,0,2
26,Urgent,AE 3,Medium,Inbound,Finance,APAC,Decision Maker,Small Business,2023-01-01,Failed,65,1,12,56,64,0,2
26,Standard,AE 3,Low,Inbound,Healthcare,APAC,Decision Maker,Small Business,2022-08-01,Successful,62,1,12,58,73,0,2
26,Urgent,AE 5,High,Inbound,Technology,AMER,Decision Maker,Enterprise,2023-03-01,Failed,73,1,11,48,68,0,1
26,Standard,AE 1,Medium,Inbound,Retail,APAC,Recommender,Small Business,2022-03-15,Failed,49,0,10,51,56,0,1
26,Urgent,AE 6,High,Inbound,Technology,EMEA,Decision Maker,Small Business,2023-07-01,Failed,75,1,12,64,55,0,1
26,Urgent,AE 5,High,Inbound,Finance,APAC,Decision Maker,Enterprise,2023-03-01,Failed,70,1,10,69,76,1,2
26,Standard,AE 4,Medium,Inbound,Finance,AMER,Influencer,Small Business,2023-02-01,Failed,65,1,11,54,57,0,1
26,Critical,AE 8,Low,Partner Referral,Healthcare,EMEA,Influencer,Mid-Market,2022-09-01,Successful,75,1,12,70,55,1,2
26,Urgent,AE 11,High,Inbound,Technology,APAC,Decision Maker,Enterprise,2022-02-15,Successful,66,1,13,58,72,0,1
26,Critical,AE 6,Medium,Customer Referral,Retail,AMER,Decision Maker,Small Business,2022-07-01,Successful,64,1,14,71,75,1,2
26,Standard,AE 4,Medium,Inbound,Retail,Other,Influencer,Small Business,2022-03-15,Successful,62,1,8,46,50,0,1
26,Urgent,AE 5,Low,Inbound,Technology,EMEA,Decision Maker,Mid-Market,2022-04-01,Successful,60,1,10,72,78,0,2
26,Critical,AE 7,Medium,Inbound,Healthcare,AMER,Recommender,Small Business,2023-06-01,Successful,75,1,13,68,64,1,3
26,Urgent,AE 6,High,Inbound,Technology,APAC,Influencer,Enterprise,2022-06-15,Failed,61,1,14,50,74,0,2
26,Urgent,AE 5,Medium,Inbound,Finance,APAC,Influencer,Enterprise,2022-07-15,Failed,60,1,12,48,55,0,2
26,Urgent,AE 4,Medium,Outbound,Finance,AMER,Decision Maker,Small Business,2022-07-15,Failed,60,1,12,54,74,0,2
26,Standard,AE 1,Low,Outbound,Healthcare,AMER,Recommender,Enterprise,2023-06-01,Failed,55,1,11,66,56,0,2
26,Standard,AE 6,Medium,Inbound,Retail,EMEA,Influencer,Small Business,2022-08-15,"Successful, Failed",66,1,8,46,52,0,1
26,Standard,AE 6,Medium,Outbound,Finance,APAC,Decision Maker,Small Business,2023-05-15,Failed,57,1,12,55,52,0,2
26,Urgent,AE 3,Medium,Inbound,Healthcare,APAC,Decision Maker,Mid-Market,2023-08-01,Successful,25,0,13,74,61,1,2
26,Standard,AE 3,Medium,Inbound,Finance,EMEA,Influencer,Small Business,2022-05-01,Successful,70,1,10,55,68,1,2
26,Standard,AE 5,Medium,Inbound,Finance,EMEA,Decision Maker,Small Business,2022-03-15,Failed,65,1,12,53,69,1,1
